ED_PATH,HEL_WORK,BONUS_PCT,DON_STYLE,MOM_GIFT_USE,FX_SCENARIO,RISK_BAND,cfg_id,PV_10yr_Surplus,Mean_Annual_CF,QoL_Score,Financial_Stress_Rank,Avg_Equity_Allocation,Risk_Evolution_Range,prob_shortfall_10yr,cashflow_volatility_10yr,prob_insolvency_10yr,var_95_10yr,min_cushion_median,QoL_financial_security,QoL_income_stability,QoL_lifestyle_quality,QoL_generosity_fulfillment,QoL_cushion_comfort
JohnsHopkins,Part‑time,0.2,0,0,Base,2,CFG_KP,118731.16623871269,107303.60476491954,0.5465364161433379,0.3962963006279946,0.505,0.69,0.493,0.28365433542664853,0.38,-48298.50450331914,-109704.6470327031,0.507,0.7163456645733515,0.5,0.8,0.1
JohnsHopkins,Part‑time,0.2,0,0,Base,3,CFG_KQ,118731.16623871269,107303.60476491954,0.5465364161433379,0.3962963006279946,0.505,0.69,0.493,0.28365433542664853,0.38,-48298.50450331914,-109704.6470327031,0.507,0.7163456645733515,0.5,0.8,0.1
JohnsHopkins,Part‑time,0.2,0,1,Base,3,CFG_KW,118731.16623871269,107303.60476491954,0.5465364161433379,0.3962963006279946,0.505,0.69,0.493,0.28365433542664853,0.38,-48298.50450331914,-109704.6470327031,0.507,0.7163456645733515,0.5,0.8,0.1
JohnsHopkins,Part‑time,0.2,0,1,Base,2,CFG_KV,118731.16623871269,107303.60476491954,0.5465364161433379,0.3962963006279946,0.505,0.69,0.493,0.28365433542664853,0.38,-48298.50450331914,-109704.6470327031,0.507,0.7163456645733515,0.5,0.8,0.1
JohnsHopkins,Full‑time,0.1,1,1,Base,1,CFG_OS,844881.1662387125,160591.90476491954,0.4886,0.3846515557098978,0.505,0.69,0.20400000000000001,1.010171852366326,0.0,13050.677868482999,-97866.9301467467,0.796,0.0,0.7,0.6,0.1
JohnsHopkins,Full‑time,0.1,1,1,Base,3,CFG_OU,844881.1662387125,160591.90476491954,0.4886,0.3846515557098978,0.505,0.69,0.20400000000000001,1.010171852366326,0.0,13050.677868482999,-97866.9301467467,0.796,0.0,0.7,0.6,0.1
JohnsHopkins,Full‑time,0.1,1,1,Base,2,CFG_OT,844881.1662387125,160591.90476491954,0.4886,0.3846515557098978,0.505,0.69,0.20400000000000001,1.010171852366326,0.0,13050.677868482999,-97866.9301467467,0.796,0.0,0.7,0.6,0.1
JohnsHopkins,Full‑time,0.1,1,0,Base,1,CFG_OM,844881.1662387125,160591.90476491954,0.4886,0.3846515557098978,0.505,0.69,0.20400000000000001,1.010171852366326,0.0,13050.677868482999,-97866.9301467467,0.796,0.0,0.7,0.6,0.1
JohnsHopkins,Full‑time,0.1,1,0,Base,2,CFG_ON,844881.1662387125,160591.90476491954,0.4886,0.3846515557098978,0.505,0.69,0.20400000000000001,1.010171852366326,0.0,13050.677868482999,-97866.9301467467,0.796,0.0,0.7,0.6,0.1
JohnsHopkins,Full‑time,0.1,1,0,Base,3,CFG_OO,844881.1662387125,160591.90476491954,0.4886,0.3846515557098978,0.505,0.69,0.20400000000000001,1.010171852366326,0.0,13050.677868482999,-97866.9301467467,0.796,0.0,0.7,0.6,0.1
JohnsHopkins,Full‑time,0.3,0,1,Stress,2,CFG_QS,895281.1662387125,188337.8047649195,0.50755,0.3845203457164271,0.505,0.69,0.20700000000000002,1.0057344857214237,0.0,11751.705270415436,-35769.244895913405,0.7929999999999999,0.0,0.7,0.8,0.1
JohnsHopkins,Full‑time,0.3,0,0,Stress,3,CFG_QN,895281.1662387125,188337.8047649195,0.50755,0.3845203457164271,0.505,0.69,0.20700000000000002,1.0057344857214237,0.0,11751.705270415436,-35769.244895913405,0.7929999999999999,0.0,0.7,0.8,0.1
JohnsHopkins,Full‑time,0.3,0,0,Stress,1,CFG_QL,895281.1662387125,188337.8047649195,0.50755,0.3845203457164271,0.505,0.69,0.20700000000000002,1.0057344857214237,0.0,11751.705270415436,-35769.244895913405,0.7929999999999999,0.0,0.7,0.8,0.1
JohnsHopkins,Full‑time,0.3,0,0,Stress,2,CFG_QM,895281.1662387125,188337.8047649195,0.50755,0.3845203457164271,0.505,0.69,0.20700000000000002,1.0057344857214237,0.0,11751.705270415436,-35769.244895913405,0.7929999999999999,0.0,0.7,0.8,0.1
JohnsHopkins,Full‑time,0.3,0,1,Stress,3,CFG_QT,895281.1662387125,188337.8047649195,0.50755,0.3845203457164271,0.505,0.69,0.20700000000000002,1.0057344857214237,0.0,11751.705270415436,-35769.244895913405,0.7929999999999999,0.0,0.7,0.8,0.1
JohnsHopkins,Full‑time,0.3,0,1,Stress,1,CFG_QR,895281.1662387125,188337.8047649195,0.50755,0.3845203457164271,0.505,0.69,0.20700000000000002,1.0057344857214237,0.0,11751.705270415436,-35769.244895913405,0.7929999999999999,0.0,0.7,0.8,0.1
JohnsHopkins,Full‑time,0.0,1,0,Stress,2,CFG_NM,653431.1662387126,145687.70476491953,0.5108889620520831,0.3528532455375001,0.505,0.69,0.304,0.770844151791667,0.0,-3444.0267870876223,-113448.5450622686,0.696,0.229155848208333,0.7,0.6,0.1
JohnsHopkins,Full‑time,0.0,1,1,Stress,3,CFG_NT,653431.1662387126,145687.70476491953,0.5108889620520831,0.3528532455375001,0.505,0.69,0.304,0.770844151791667,0.0,-3444.0267870876223,-113448.5450622686,0.696,0.229155848208333,0.7,0.6,0.1
JohnsHopkins,Full‑time,0.0,1,0,Stress,1,CFG_NL,653431.1662387126,145687.70476491953,0.5108889620520831,0.3528532455375001,0.505,0.69,0.304,0.770844151791667,0.0,-3444.0267870876223,-113448.5450622686,0.696,0.229155848208333,0.7,0.6,0.1
JohnsHopkins,Full‑time,0.0,1,0,Stress,3,CFG_NN,653431.1662387126,145687.70476491953,0.5108889620520831,0.3528532455375001,0.505,0.69,0.304,0.770844151791667,0.0,-3444.0267870876223,-113448.5450622686,0.696,0.229155848208333,0.7,0.6,0.1
JohnsHopkins,Full‑time,0.0,1,1,Stress,1,CFG_NR,653431.1662387126,145687.70476491953,0.5108889620520831,0.3528532455375001,0.505,0.69,0.304,0.770844151791667,0.0,-3444.0267870876223,-113448.5450622686,0.696,0.229155848208333,0.7,0.6,0.1
JohnsHopkins,Full‑time,0.0,1,1,Stress,2,CFG_NS,653431.1662387126,145687.70476491953,0.5108889620520831,0.3528532455375001,0.505,0.69,0.304,0.770844151791667,0.0,-3444.0267870876223,-113448.5450622686,0.696,0.229155848208333,0.7,0.6,0.1
JohnsHopkins,Part‑time,0.1,1,0,Stress,2,CFG_KA,177281.16623871273,92399.40476491954,0.5247908757033868,0.3354109491559357,0.505,0.69,0.492,0.2920364971864524,0.17,-39470.71472100719,-170581.133085849,0.508,0.7079635028135476,0.5,0.6,0.1
JohnsHopkins,Part‑time,0.1,1,1,Stress,2,CFG_KG,177281.16623871273,92399.40476491954,0.5247908757033868,0.3354109491559357,0.505,0.69,0.492,0.2920364971864524,0.17,-39470.71472100719,-170581.133085849,0.508,0.7079635028135476,0.5,0.6,0.1
JohnsHopkins,Part‑time,0.1,1,0,Stress,1,CFG_JZ,177281.16623871273,92399.40476491954,0.5247908757033868,0.3354109491559357,0.505,0.69,0.492,0.2920364971864524,0.17,-39470.71472100719,-170581.133085849,0.508,0.7079635028135476,0.5,0.6,0.1
JohnsHopkins,Part‑time,0.1,1,1,Stress,3,CFG_KH,177281.16623871273,92399.40476491954,0.5247908757033868,0.3354109491559357,0.505,0.69,0.492,0.2920364971864524,0.17,-39470.71472100719,-170581.133085849,0.508,0.7079635028135476,0.5,0.6,0.1
JohnsHopkins,Part‑time,0.1,1,0,Stress,3,CFG_KB,177281.16623871273,92399.40476491954,0.5247908757033868,0.3354109491559357,0.505,0.69,0.492,0.2920364971864524,0.17,-39470.71472100719,-170581.133085849,0.508,0.7079635028135476,0.5,0.6,0.1
JohnsHopkins,Part‑time,0.1,1,1,Stress,1,CFG_KF,177281.16623871273,92399.40476491954,0.5247908757033868,0.3354109491559357,0.505,0.69,0.492,0.2920364971864524,0.17,-39470.71472100719,-170581.133085849,0.508,0.7079635028135476,0.5,0.6,0.1
JohnsHopkins,Part‑time,0.3,2,0,Stress,1,CFG_MT,255181.16623871267,120832.80476491954,0.5057053435053133,0.3305535877936241,0.505,0.69,0.53,0.31517862597874674,0.08,-38020.363387630176,-124425.78992906254,0.47,0.6848213740212532,0.5,0.6,0.1
JohnsHopkins,Part‑time,0.3,2,0,Stress,2,CFG_MU,255181.16623871267,120832.80476491954,0.5057053435053133,0.3305535877936241,0.505,0.69,0.53,0.31517862597874674,0.08,-38020.363387630176,-124425.78992906254,0.47,0.6848213740212532,0.5,0.6,0.1
JohnsHopkins,Part‑time,0.3,2,0,Stress,3,CFG_MV,255181.16623871267,120832.80476491954,0.5057053435053133,0.3305535877936241,0.505,0.69,0.53,0.31517862597874674,0.08,-38020.363387630176,-124425.78992906254,0.47,0.6848213740212532,0.5,0.6,0.1
JohnsHopkins,Part‑time,0.1,1,1,Base,1,CFG_KC,204781.16623871273,93086.90476491954,0.5250579461436722,0.3201704646275934,0.505,0.69,0.4879999999999999,0.29656821542531164,0.12,-36502.692344022056,-170581.133085849,0.5120000000000001,0.7034317845746884,0.5,0.6,0.1
JohnsHopkins,Part‑time,0.1,1,0,Base,3,CFG_JY,204781.16623871273,93086.90476491954,0.5250579461436722,0.3201704646275934,0.505,0.69,0.4879999999999999,0.29656821542531164,0.12,-36502.692344022056,-170581.133085849,0.5120000000000001,0.7034317845746884,0.5,0.6,0.1
JohnsHopkins,Part‑time,0.1,1,0,Base,2,CFG_JX,204781.16623871273,93086.90476491954,0.5250579461436722,0.3201704646275934,0.505,0.69,0.4879999999999999,0.29656821542531164,0.12,-36502.692344022056,-170581.133085849,0.5120000000000001,0.7034317845746884,0.5,0.6,0.1
JohnsHopkins,Part‑time,0.1,1,0,Base,1,CFG_JW,204781.16623871273,93086.90476491954,0.5250579461436722,0.3201704646275934,0.505,0.69,0.4879999999999999,0.29656821542531164,0.12,-36502.692344022056,-170581.133085849,0.5120000000000001,0.7034317845746884,0.5,0.6,0.1
JohnsHopkins,Part‑time,0.1,1,1,Base,2,CFG_KD,204781.16623871273,93086.90476491954,0.5250579461436722,0.3201704646275934,0.505,0.69,0.4879999999999999,0.29656821542531164,0.12,-36502.692344022056,-170581.133085849,0.5120000000000001,0.7034317845746884,0.5,0.6,0.1
JohnsHopkins,Part‑time,0.1,1,1,Base,3,CFG_KE,204781.16623871273,93086.90476491954,0.5250579461436722,0.3201704646275934,0.505,0.69,0.4879999999999999,0.29656821542531164,0.12,-36502.692344022056,-170581.133085849,0.5120000000000001,0.7034317845746884,0.5,0.6,0.1
JohnsHopkins,Part‑time,0.3,2,0,Base,1,CFG_MQ,282681.16623871267,121520.30476491954,0.5074105258677708,0.31688736895867503,0.505,0.69,0.511,0.3349578965289167,0.04,-35034.6709176093,-123828.99787531198,0.489,0.6650421034710833,0.5,0.6,0.1
JohnsHopkins,Part‑time,0.3,2,0,Base,2,CFG_MR,282681.16623871267,121520.30476491954,0.5074105258677708,0.31688736895867503,0.505,0.69,0.511,0.3349578965289167,0.04,-35034.6709176093,-123828.99787531198,0.489,0.6650421034710833,0.5,0.6,0.1
JohnsHopkins,Part‑time,0.3,2,0,Base,3,CFG_MS,282681.16623871267,121520.30476491954,0.5074105258677708,0.31688736895867503,0.505,0.69,0.511,0.3349578965289167,0.04,-35034.6709176093,-123828.99787531198,0.489,0.6650421034710833,0.5,0.6,0.1
JohnsHopkins,Part‑time,0.3,0,0,Stress,3,CFG_LX,255181.16623871267,120832.80476491954,0.551644644764476,0.30036642628262866,0.505,0.69,0.48299999999999993,0.27722142094209556,0.08,-38020.36338763017,-101150.61368943499,0.5170000000000001,0.7227785790579044,0.5,0.8,0.1
JohnsHopkins,Part‑time,0.3,0,1,Stress,2,CFG_MC,255181.16623871267,120832.80476491954,0.551644644764476,0.30036642628262866,0.505,0.69,0.48299999999999993,0.27722142094209556,0.08,-38020.36338763017,-101150.61368943499,0.5170000000000001,0.7227785790579044,0.5,0.8,0.1
JohnsHopkins,Part‑time,0.3,0,1,Stress,1,CFG_MB,255181.16623871267,120832.80476491954,0.551644644764476,0.30036642628262866,0.505,0.69,0.48299999999999993,0.27722142094209556,0.08,-38020.36338763017,-101150.61368943499,0.5170000000000001,0.7227785790579044,0.5,0.8,0.1
JohnsHopkins,Part‑time,0.3,0,1,Stress,3,CFG_MD,255181.16623871267,120832.80476491954,0.551644644764476,0.30036642628262866,0.505,0.69,0.48299999999999993,0.27722142094209556,0.08,-38020.36338763017,-101150.61368943499,0.5170000000000001,0.7227785790579044,0.5,0.8,0.1
JohnsHopkins,Part‑time,0.3,0,0,Stress,2,CFG_LW,255181.16623871267,120832.80476491954,0.551644644764476,0.30036642628262866,0.505,0.69,0.48299999999999993,0.27722142094209556,0.08,-38020.36338763017,-101150.61368943499,0.5170000000000001,0.7227785790579044,0.5,0.8,0.1
JohnsHopkins,Part‑time,0.3,0,0,Stress,1,CFG_LV,255181.16623871267,120832.80476491954,0.551644644764476,0.30036642628262866,0.505,0.69,0.48299999999999993,0.27722142094209556,0.08,-38020.36338763017,-101150.61368943499,0.5170000000000001,0.7227785790579044,0.5,0.8,0.1
JohnsHopkins,Full‑time,0.1,0,0,Base,1,CFG_OA,594881.1662387127,160591.90476491954,0.5759099306349977,0.29830808323800284,0.505,0.69,0.32999999999999996,0.5543602774600095,0.0,-11949.322131517005,-57460.91391139009,0.67,0.4456397225399905,0.7,0.8,0.1
JohnsHopkins,Full‑time,0.1,0,1,Base,3,CFG_OI,594881.1662387127,160591.90476491954,0.5759099306349977,0.29830808323800284,0.505,0.69,0.32999999999999996,0.5543602774600095,0.0,-11949.322131517005,-57460.91391139009,0.67,0.4456397225399905,0.7,0.8,0.1
JohnsHopkins,Full‑time,0.1,0,0,Base,2,CFG_OB,594881.1662387127,160591.90476491954,0.5759099306349977,0.29830808323800284,0.505,0.69,0.32999999999999996,0.5543602774600095,0.0,-11949.322131517005,-57460.91391139009,0.67,0.4456397225399905,0.7,0.8,0.1
JohnsHopkins,Full‑time,0.1,0,0,Base,3,CFG_OC,594881.1662387127,160591.90476491954,0.5759099306349977,0.29830808323800284,0.505,0.69,0.32999999999999996,0.5543602774600095,0.0,-11949.322131517005,-57460.91391139009,0.67,0.4456397225399905,0.7,0.8,0.1
JohnsHopkins,Full‑time,0.1,0,1,Base,1,CFG_OG,594881.1662387127,160591.90476491954,0.5759099306349977,0.29830808323800284,0.505,0.69,0.32999999999999996,0.5543602774600095,0.0,-11949.322131517005,-57460.91391139009,0.67,0.4456397225399905,0.7,0.8,0.1
JohnsHopkins,Full‑time,0.1,0,1,Base,2,CFG_OH,594881.1662387127,160591.90476491954,0.5759099306349977,0.29830808323800284,0.505,0.69,0.32999999999999996,0.5543602774600095,0.0,-11949.322131517005,-57460.91391139009,0.67,0.4456397225399905,0.7,0.8,0.1
JohnsHopkins,Part‑time,0.3,0,0,Base,3,CFG_LU,282681.16623871267,121520.30476491954,0.55322785434445,0.28664657478665995,0.505,0.69,0.4739999999999999,0.2834885826221999,0.04,-35034.6709176093,-94937.73649321542,0.526,0.7165114173778001,0.5,0.8,0.1
JohnsHopkins,Part‑time,0.3,0,1,Base,3,CFG_MA,282681.16623871267,121520.30476491954,0.55322785434445,0.28664657478665995,0.505,0.69,0.4739999999999999,0.2834885826221999,0.04,-35034.6709176093,-94937.73649321542,0.526,0.7165114173778001,0.5,0.8,0.1
JohnsHopkins,Part‑time,0.3,0,1,Base,2,CFG_LZ,282681.16623871267,121520.30476491954,0.55322785434445,0.28664657478665995,0.505,0.69,0.4739999999999999,0.2834885826221999,0.04,-35034.6709176093,-94937.73649321542,0.526,0.7165114173778001,0.5,0.8,0.1
JohnsHopkins,Part‑time,0.3,0,1,Base,1,CFG_LY,282681.16623871267,121520.30476491954,0.55322785434445,0.28664657478665995,0.505,0.69,0.4739999999999999,0.2834885826221999,0.04,-35034.6709176093,-94937.73649321542,0.526,0.7165114173778001,0.5,0.8,0.1
JohnsHopkins,Part‑time,0.3,0,0,Base,2,CFG_LT,282681.16623871267,121520.30476491954,0.55322785434445,0.28664657478665995,0.505,0.69,0.4739999999999999,0.2834885826221999,0.04,-35034.6709176093,-94937.73649321542,0.526,0.7165114173778001,0.5,0.8,0.1
JohnsHopkins,Part‑time,0.3,0,0,Base,1,CFG_LS,282681.16623871267,121520.30476491954,0.55322785434445,0.28664657478665995,0.505,0.69,0.4739999999999999,0.2834885826221999,0.04,-35034.6709176093,-94937.73649321542,0.526,0.7165114173778001,0.5,0.8,0.1
JohnsHopkins,Part‑time,0.2,1,1,Stress,2,CFG_LK,341231.1662387127,106616.10476491954,0.5324377863623972,0.28165465636512327,0.505,0.69,0.471,0.2908488545504109,0.02,-26278.374466305297,-154995.87963526015,0.529,0.7091511454495891,0.5,0.6,0.1
JohnsHopkins,Part‑time,0.2,1,1,Stress,1,CFG_LJ,341231.1662387127,106616.10476491954,0.5324377863623972,0.28165465636512327,0.505,0.69,0.471,0.2908488545504109,0.02,-26278.374466305297,-154995.87963526015,0.529,0.7091511454495891,0.5,0.6,0.1
JohnsHopkins,Part‑time,0.2,1,0,Stress,1,CFG_LD,341231.1662387127,106616.10476491954,0.5324377863623972,0.28165465636512327,0.505,0.69,0.471,0.2908488545504109,0.02,-26278.374466305297,-154995.87963526015,0.529,0.7091511454495891,0.5,0.6,0.1
JohnsHopkins,Part‑time,0.2,1,0,Stress,2,CFG_LE,341231.1662387127,106616.10476491954,0.5324377863623972,0.28165465636512327,0.505,0.69,0.471,0.2908488545504109,0.02,-26278.374466305297,-154995.87963526015,0.529,0.7091511454495891,0.5,0.6,0.1
JohnsHopkins,Part‑time,0.2,1,0,Stress,3,CFG_LF,341231.1662387127,106616.10476491954,0.5324377863623972,0.28165465636512327,0.505,0.69,0.471,0.2908488545504109,0.02,-26278.374466305297,-154995.87963526015,0.529,0.7091511454495891,0.5,0.6,0.1
JohnsHopkins,Part‑time,0.2,1,1,Stress,3,CFG_LL,341231.1662387127,106616.10476491954,0.5324377863623972,0.28165465636512327,0.505,0.69,0.471,0.2908488545504109,0.02,-26278.374466305297,-154995.87963526015,0.529,0.7091511454495891,0.5,0.6,0.1
JohnsHopkins,Part‑time,0.2,1,1,Base,3,CFG_LI,368731.1662387127,107303.60476491954,0.5331176156362971,0.27499886123644357,0.505,0.69,0.46299999999999997,0.29932953745481183,0.0,-23298.504503319145,-154995.87963526015,0.537,0.7006704625451882,0.5,0.6,0.1
JohnsHopkins,Part‑time,0.2,1,1,Base,2,CFG_LH,368731.1662387127,107303.60476491954,0.5331176156362971,0.27499886123644357,0.505,0.69,0.46299999999999997,0.29932953745481183,0.0,-23298.504503319145,-154995.87963526015,0.537,0.7006704625451882,0.5,0.6,0.1
JohnsHopkins,Part‑time,0.2,1,0,Base,1,CFG_LA,368731.1662387127,107303.60476491954,0.5331176156362971,0.27499886123644357,0.505,0.69,0.46299999999999997,0.29932953745481183,0.0,-23298.504503319145,-154995.87963526015,0.537,0.7006704625451882,0.5,0.6,0.1
JohnsHopkins,Part‑time,0.2,1,0,Base,2,CFG_LB,368731.1662387127,107303.60476491954,0.5331176156362971,0.27499886123644357,0.505,0.69,0.46299999999999997,0.29932953745481183,0.0,-23298.504503319145,-154995.87963526015,0.537,0.7006704625451882,0.5,0.6,0.1
JohnsHopkins,Part‑time,0.2,1,0,Base,3,CFG_LC,368731.1662387127,107303.60476491954,0.5331176156362971,0.27499886123644357,0.505,0.69,0.46299999999999997,0.29932953745481183,0.0,-23298.504503319145,-154995.87963526015,0.537,0.7006704625451882,0.5,0.6,0.1
JohnsHopkins,Part‑time,0.2,1,1,Base,1,CFG_LG,368731.1662387127,107303.60476491954,0.5331176156362971,0.27499886123644357,0.505,0.69,0.46299999999999997,0.29932953745481183,0.0,-23298.504503319145,-154995.87963526015,0.537,0.7006704625451882,0.5,0.6,0.1
JohnsHopkins,Full‑time,0.0,0,1,Stress,3,CFG_NH,403431.16623871267,145687.70476491953,0.602931681554759,0.27014198213428936,0.505,0.69,0.417,0.32447327378096447,0.02,-28444.026787087623,-77276.51955670779,0.583,0.6755267262190355,0.7,0.8,0.1
JohnsHopkins,Full‑time,0.0,0,1,Stress,2,CFG_NG,403431.16623871267,145687.70476491953,0.602931681554759,0.27014198213428936,0.505,0.69,0.417,0.32447327378096447,0.02,-28444.026787087623,-77276.51955670779,0.583,0.6755267262190355,0.7,0.8,0.1
JohnsHopkins,Full‑time,0.0,0,1,Stress,1,CFG_NF,403431.16623871267,145687.70476491953,0.602931681554759,0.27014198213428936,0.505,0.69,0.417,0.32447327378096447,0.02,-28444.026787087623,-77276.51955670779,0.583,0.6755267262190355,0.7,0.8,0.1
JohnsHopkins,Full‑time,0.0,0,0,Stress,3,CFG_NB,403431.16623871267,145687.70476491953,0.602931681554759,0.27014198213428936,0.505,0.69,0.417,0.32447327378096447,0.02,-28444.026787087623,-77276.51955670779,0.583,0.6755267262190355,0.7,0.8,0.1
JohnsHopkins,Full‑time,0.0,0,0,Stress,2,CFG_NA,403431.16623871267,145687.70476491953,0.602931681554759,0.27014198213428936,0.505,0.69,0.417,0.32447327378096447,0.02,-28444.026787087623,-77276.51955670779,0.583,0.6755267262190355,0.7,0.8,0.1
JohnsHopkins,Full‑time,0.0,0,0,Stress,1,CFG_MZ,403431.16623871267,145687.70476491953,0.602931681554759,0.27014198213428936,0.505,0.69,0.417,0.32447327378096447,0.02,-28444.026787087623,-77276.51955670779,0.583,0.6755267262190355,0.7,0.8,0.1
JohnsHopkins,Full‑time,0.1,0,0,Stress,3,CFG_OF,567381.1662387127,159904.40476491954,0.6006775639187436,0.2682669232975076,0.505,0.69,0.346,0.43288974432502547,0.0,-15023.159706908318,-63259.24223260867,0.654,0.5671102556749745,0.7,0.8,0.1
JohnsHopkins,Full‑time,0.1,0,0,Stress,2,CFG_OE,567381.1662387127,159904.40476491954,0.6006775639187436,0.2682669232975076,0.505,0.69,0.346,0.43288974432502547,0.0,-15023.159706908318,-63259.24223260867,0.654,0.5671102556749745,0.7,0.8,0.1
JohnsHopkins,Full‑time,0.1,0,0,Stress,1,CFG_OD,567381.1662387127,159904.40476491954,0.6006775639187436,0.2682669232975076,0.505,0.69,0.346,0.43288974432502547,0.0,-15023.159706908318,-63259.24223260867,0.654,0.5671102556749745,0.7,0.8,0.1
JohnsHopkins,Full‑time,0.1,0,1,Stress,3,CFG_OL,567381.1662387127,159904.40476491954,0.6006775639187436,0.2682669232975076,0.505,0.69,0.346,0.43288974432502547,0.0,-15023.159706908318,-63259.24223260867,0.654,0.5671102556749745,0.7,0.8,0.1
JohnsHopkins,Full‑time,0.1,0,1,Stress,1,CFG_OJ,567381.1662387127,159904.40476491954,0.6006775639187436,0.2682669232975076,0.505,0.69,0.346,0.43288974432502547,0.0,-15023.159706908318,-63259.24223260867,0.654,0.5671102556749745,0.7,0.8,0.1
JohnsHopkins,Full‑time,0.1,0,1,Stress,2,CFG_OK,567381.1662387127,159904.40476491954,0.6006775639187436,0.2682669232975076,0.505,0.69,0.346,0.43288974432502547,0.0,-15023.159706908318,-63259.24223260867,0.654,0.5671102556749745,0.7,0.8,0.1
JohnsHopkins,Part‑time,0.3,1,0,Stress,1,CFG_MH,505181.1662387128,120832.80476491952,0.5410117984008076,0.26618584191903083,0.505,0.69,0.43,0.3139528063967695,0.0,-13020.36338763017,-139417.90325480513,0.5700000000000001,0.6860471936032305,0.5,0.6,0.1
JohnsHopkins,Part‑time,0.3,1,0,Stress,2,CFG_MI,505181.1662387128,120832.80476491952,0.5410117984008076,0.26618584191903083,0.505,0.69,0.43,0.3139528063967695,0.0,-13020.36338763017,-139417.90325480513,0.5700000000000001,0.6860471936032305,0.5,0.6,0.1
JohnsHopkins,Part‑time,0.3,1,0,Stress,3,CFG_MJ,505181.1662387128,120832.80476491952,0.5410117984008076,0.26618584191903083,0.505,0.69,0.43,0.3139528063967695,0.0,-13020.36338763017,-139417.90325480513,0.5700000000000001,0.6860471936032305,0.5,0.6,0.1
JohnsHopkins,Part‑time,0.3,1,1,Stress,3,CFG_MP,505181.1662387128,120832.80476491952,0.5410117984008076,0.26618584191903083,0.505,0.69,0.43,0.3139528063967695,0.0,-13020.36338763017,-139417.90325480513,0.5700000000000001,0.6860471936032305,0.5,0.6,0.1
JohnsHopkins,Part‑time,0.3,1,1,Stress,1,CFG_MN,505181.1662387128,120832.80476491952,0.5410117984008076,0.26618584191903083,0.505,0.69,0.43,0.3139528063967695,0.0,-13020.36338763017,-139417.90325480513,0.5700000000000001,0.6860471936032305,0.5,0.6,0.1
JohnsHopkins,Part‑time,0.3,1,1,Stress,2,CFG_MO,505181.1662387128,120832.80476491952,0.5410117984008076,0.26618584191903083,0.505,0.69,0.43,0.3139528063967695,0.0,-13020.36338763017,-139417.90325480513,0.5700000000000001,0.6860471936032305,0.5,0.6,0.1
JohnsHopkins,Full‑time,0.0,0,1,Base,2,CFG_ND,430931.16623871267,146375.20476491953,0.6023614135044748,0.2651263037946303,0.505,0.69,0.40199999999999997,0.3477543459821011,0.0,-25370.585305474313,-71478.19123548921,0.5980000000000001,0.6522456540178989,0.7,0.8,0.1
JohnsHopkins,Full‑time,0.0,0,1,Base,1,CFG_NC,430931.16623871267,146375.20476491953,0.6023614135044748,0.2651263037946303,0.505,0.69,0.40199999999999997,0.3477543459821011,0.0,-25370.585305474313,-71478.19123548921,0.5980000000000001,0.6522456540178989,0.7,0.8,0.1
JohnsHopkins,Full‑time,0.0,0,0,Base,3,CFG_MY,430931.16623871267,146375.20476491953,0.6023614135044748,0.2651263037946303,0.505,0.69,0.40199999999999997,0.3477543459821011,0.0,-25370.585305474313,-71478.19123548921,0.5980000000000001,0.6522456540178989,0.7,0.8,0.1
JohnsHopkins,Full‑time,0.0,0,0,Base,2,CFG_MX,430931.16623871267,146375.20476491953,0.6023614135044748,0.2651263037946303,0.505,0.69,0.40199999999999997,0.3477543459821011,0.0,-25370.585305474313,-71478.19123548921,0.5980000000000001,0.6522456540178989,0.7,0.8,0.1
JohnsHopkins,Full‑time,0.0,0,0,Base,1,CFG_MW,430931.16623871267,146375.20476491953,0.6023614135044748,0.2651263037946303,0.505,0.69,0.40199999999999997,0.3477543459821011,0.0,-25370.585305474313,-71478.19123548921,0.5980000000000001,0.6522456540178989,0.7,0.8,0.1
JohnsHopkins,Full‑time,0.0,0,1,Base,3,CFG_NE,430931.16623871267,146375.20476491953,0.6023614135044748,0.2651263037946303,0.505,0.69,0.40199999999999997,0.3477543459821011,0.0,-25370.585305474313,-71478.19123548921,0.5980000000000001,0.6522456540178989,0.7,0.8,0.1
JohnsHopkins,Part‑time,0.3,1,0,Base,1,CFG_ME,532681.1662387127,121520.30476491952,0.5427169807632652,0.26451962308408183,0.505,0.69,0.4109999999999999,0.3337320769469394,0.0,-10034.670917609295,-139206.41637653657,0.5890000000000001,0.6662679230530606,0.5,0.6,0.1
JohnsHopkins,Part‑time,0.3,1,0,Base,2,CFG_MF,532681.1662387127,121520.30476491952,0.5427169807632652,0.26451962308408183,0.505,0.69,0.4109999999999999,0.3337320769469394,0.0,-10034.670917609295,-139206.41637653657,0.5890000000000001,0.6662679230530606,0.5,0.6,0.1
JohnsHopkins,Part‑time,0.3,1,1,Base,3,CFG_MM,532681.1662387127,121520.30476491952,0.5427169807632652,0.26451962308408183,0.505,0.69,0.4109999999999999,0.3337320769469394,0.0,-10034.670917609295,-139206.41637653657,0.5890000000000001,0.6662679230530606,0.5,0.6,0.1
JohnsHopkins,Part‑time,0.3,1,0,Base,3,CFG_MG,532681.1662387127,121520.30476491952,0.5427169807632652,0.26451962308408183,0.505,0.69,0.4109999999999999,0.3337320769469394,0.0,-10034.670917609295,-139206.41637653657,0.5890000000000001,0.6662679230530606,0.5,0.6,0.1
